complaint_id,timestamp,city,complaint_type,phone_hash,bank_ref,description,lat,lon,withdrawal_flag,withdrawal_atm_id,withdrawal_time
CMP-2019-0980,2019-10-02 04:00:44,Bengaluru,Loan Fraud,b00d7ac5ec9f2e86,HDFC329540,Fraudulent loan approved in victim's name; money diverted to mule account.,12.93929,77.69135,no,,
CMP-2022-0981,2022-08-18 17:42:20,Mumbai,OTP Scam,f4391e9823809167,KOTAK784405,Victim shared OTP with caller impersonating bank support; funds transferred.,19.11857,72.97588,yes,ATM-0191,2022-08-20 16:15:51
CMP-2020-0982,2020-03-02 15:42:47,Mumbai,UPI Fraud,d89b88bc5a031fe6,KOTAK732490,Unauthorized UPI transaction initiated from victim's account via social engineering.,19.15964,72.82834,yes,ATM-0084,2020-03-04 06:42:22
CMP-2019-0983,2019-05-24 02:44:35,Lucknow,Phishing,3e537d399203406f,PNB296863,Victim received fraudulent email/SMS posing as bank and disclosed credentials.,26.86221,80.98772,yes,ATM-0138,2019-05-24 08:51:57
CMP-2022-0984,2022-06-03 03:20:09,Chennai,Investment Scam,a5218afa2c040bd4,BOB147899,Victim lured into fake crypto/stock investment platform and lost deposits.,12.94711,80.14866,yes,ATM-0183,2022-06-05 09:27:24
CMP-2024-0985,2024-10-01 14:19:58,Jaipur,Debit Card Fraud,bf46824359cb794a,YESB860939,Card cloned at compromised POS terminal; cash withdrawn from ATM.,26.86915,75.67616,no,,
CMP-2020-0986,2020-12-26 22:02:08,Indore,SIM Swap,bff433efbc9338ef,CNRB946719,SIM swapped without consent; OTPs intercepted and account emptied.,22.80212,75.71481,no,,
CMP-2021-0987,2021-11-11 00:05:54,Patna,Phishing,763e06cd4926663e,SBIN258898,Victim received fraudulent email/SMS posing as bank and disclosed credentials.,25.64881,85.01123,no,,
CMP-2024-0988,2024-09-18 14:59:49,Bengaluru,Debit Card Fraud,d107a59813429e83,SBIN906172,Card cloned at compromised POS terminal; cash withdrawn from ATM.,13.03717,77.74262,no,,
CMP-2024-0989,2024-12-14 01:59:31,Lucknow,SIM Swap,c24a52643e3563b9,KOTAK569217,SIM swapped without consent; OTPs intercepted and account emptied.,26.93231,80.89791,yes,ATM-0221,2024-12-14 04:52:23
CMP-2023-0990,2023-04-11 15:54:08,Surat,Loan Fraud,befb28c786474cb7,AXIS740037,Fraudulent loan approved in victim's name; money diverted to mule account.,21.20226,72.9685,no,,
CMP-2024-0991,2024-12-18 17:46:03,Mumbai,Phishing,2ce4dd06e0a740c9,PNB673713,Victim received fraudulent email/SMS posing as bank and disclosed credentials.,19.18626,72.96691,no,,
CMP-2021-0992,2021-12-29 02:48:08,Ahmedabad,KYC Fraud,eae0a383935e5e84,PNB269316,Fraudster posing as bank official updated KYC and drained the account.,22.89295,72.59435,yes,ATM-0037,2021-12-29 15:42:13
CMP-2023-0993,2023-08-19 07:43:11,Hyderabad,OTP Scam,8a91765ddfa8504a,BOB781880,Victim shared OTP with caller impersonating bank support; funds transferred.,17.51225,78.61865,no,,
CMP-2021-0994,2021-12-05 18:36:39,Kolkata,Lottery Scam,19467bdd1094fce7,YESB998630,Victim paid processing fee for fake lottery winnings and lost money.,22.60851,88.41808,yes,ATM-0263,2021-12-08 07:26:21
CMP-2024-0995,2024-09-16 22:19:55,Kolkata,UPI Fraud,f93401f3bb1fc665,YESB630519,Unauthorized UPI transaction initiated from victim's account via social engineering.,22.55763,88.47712,no,,
CMP-2019-0996,2019-04-04 12:03:08,Surat,Phishing,cb426b7c5b09c252,AXIS833736,Victim received fraudulent email/SMS posing as bank and disclosed credentials.,21.26657,72.68348,no,,
CMP-2020-0997,2020-09-28 20:05:49,Delhi,Investment Scam,59164e3b8feaef23,ICICI333886,Victim lured into fake crypto/stock investment platform and lost deposits.,28.67057,77.09118,yes,ATM-0239,2020-09-30 05:49:41
CMP-2022-0998,2022-03-18 10:31:36,Patna,OTP Scam,951b33fa1700d467,ICICI289030,Victim shared OTP with caller impersonating bank support; funds transferred.,25.66363,85.26284,no,,
CMP-2023-0999,2023-08-11 03:54:15,Bengaluru,Loan Fraud,28498bfd052476bb,ICICI432697,Fraudulent loan approved in victim's name; money diverted to mule account.,12.92433,77.62591,yes,ATM-0380,2023-08-12 14:11:31
CMP-2020-1000,2020-09-01 22:04:27,Chennai,SIM Swap,662bf94ed46ff782,BOB252582,SIM swapped without consent; OTPs intercepted and account emptied.,13.12476,80.21676,yes,ATM-0308,2020-09-04 05:49:01
CMP-2019-1001,2019-05-17 17:15:18,Madurai,KYC Fraud,724bd535711fe8e3,YESB596405,Fraudster posing as bank official updated KYC and drained the account.,9.83923,78.03325,yes,ATM-0351,2019-05-18 23:42:19
CMP-2020-1002,2020-07-06 06:54:59,Delhi,UPI Fraud,597f0a312d33a9a7,ICICI387210,Unauthorized UPI transaction initiated from victim's account via social engineering.,28.67562,77.042,no,,
CMP-2024-1003,2024-03-23 23:52:03,Jaipur,Debit Card Fraud,1b516cb75d14923b,PNB293020,Card cloned at compromised POS terminal; cash withdrawn from ATM.,27.01156,75.66503,no,,
CMP-2021-1004,2021-01-19 08:44:05,Madurai,Lottery Scam,42ffb864159c65c5,AXIS466242,Victim paid processing fee for fake lottery winnings and lost money.,10.05778,78.11429,no,,
CMP-2023-1005,2023-09-14 10:21:25,Coimbatore,Loan Fraud,6fd041c72736b48b,UNION508040,Fraudulent loan approved in victim's name; money diverted to mule account.,11.1137,76.97407,no,,
CMP-2020-1006,2020-03-11 01:04:40,Coimbatore,Investment Scam,8608b07e3f130630,SBIN439458,Victim lured into fake crypto/stock investment platform and lost deposits.,11.06602,77.05285,no,,
CMP-2023-1007,2023-12-14 02:09:13,Coimbatore,KYC Fraud,85fd12349eb30d2b,SBIN580938,Fraudster posing as bank official updated KYC and drained the account.,11.14695,76.95563,yes,ATM-0346,2023-12-15 07:24:48
CMP-2022-1008,2022-02-14 20:03:08,Chennai,OTP Scam,0f6dca50b80f7951,SBIN765104,Victim shared OTP with caller impersonating bank support; funds transferred.,13.0675,80.41154,yes,ATM-0112,2022-02-17 01:44:35
CMP-2020-1009,2020-02-16 03:45:09,Coimbatore,SIM Swap,8e99cdb8885a9fed,SBIN730134,SIM swapped without consent; OTPs intercepted and account emptied.,10.98007,76.91023,no,,
CMP-2024-1010,2024-10-30 02:12:47,Lucknow,Phishing,73fd71ab196d20ca,KOTAK116977,Victim received fraudulent email/SMS posing as bank and disclosed credentials.,26.78728,80.88829,no,,
CMP-2019-1011,2019-10-01 07:36:34,Ahmedabad,OTP Scam,27c9d9c578d81f20,YESB468814,Victim shared OTP with caller impersonating bank support; funds transferred.,22.97816,72.58414,no,,
CMP-2023-1012,2023-08-04 07:01:35,Mumbai,Credit Card Fraud,f22ef62921de90a4,YESB491246,Card details skimmed online; multiple unauthorized international charges.,18.97907,72.90617,no,,
CMP-2021-1013,2021-04-16 00:07:32,Patna,Loan Fraud,3bcfd0985b885252,PNB836197,Fraudulent loan approved in victim's name; money diverted to mule account.,25.63021,85.26514,no,,
CMP-2024-1014,2024-12-20 20:10:46,Madurai,UPI Fraud,79a67dfc876688f1,HDFC746195,Unauthorized UPI transaction initiated from victim's account via social engineering.,10.05495,78.0009,no,,
CMP-2022-1015,2022-09-28 19:15:00,Jaipur,UPI Fraud,8d9bdf505843ecf2,BOB627812,Unauthorized UPI transaction initiated from victim's account via social engineering.,26.93677,75.64709,yes,ATM-0216,2022-09-29 10:30:17
CMP-2023-1016,2023-08-30 03:28:16,Jaipur,Loan Fraud,9055dbdcaa294ae9,AXIS997940,Fraudulent loan approved in victim's name; money diverted to mule account.,26.90327,75.67463,no,,
CMP-2024-1017,2024-06-25 15:19:03,Pune,Loan Fraud,6c3ea9d06c5bf580,KOTAK920192,Fraudulent loan approved in victim's name; money diverted to mule account.,18.43758,73.79178,no,,
CMP-2020-1018,2020-08-02 12:25:08,Patna,Loan Fraud,5dede8b69ce9e67a,AXIS104359,Fraudulent loan approved in victim's name; money diverted to mule account.,25.71416,85.11197,yes,ATM-0079,2020-08-04 21:20:09
CMP-2024-1019,2024-01-17 03:01:47,Jaipur,Investment Scam,d092fda0b494a04c,KOTAK278688,Victim lured into fake crypto/stock investment platform and lost deposits.,27.05015,75.93515,yes,ATM-0201,2024-01-17 16:54:05
CMP-2022-1020,2022-11-12 22:56:10,Patna,Phishing,1b7de4c6e0b5cde0,UNION549946,Victim received fraudulent email/SMS posing as bank and disclosed credentials.,25.48276,85.17848,no,,
CMP-2020-1021,2020-01-16 14:44:56,Indore,KYC Fraud,14426723b77a364b,SBIN558648,Fraudster posing as bank official updated KYC and drained the account.,22.63889,75.92071,yes,ATM-0061,2020-01-18 12:12:45
CMP-2023-1022,2023-09-15 08:38:51,Patna,Lottery Scam,1865a78b5e619f47,CNRB266779,Victim paid processing fee for fake lottery winnings and lost money.,25.72871,85.04873,yes,ATM-0224,2023-09-15 09:28:41
CMP-2023-1023,2023-08-15 03:22:29,Delhi,Phishing,68ec4419235381ca,CNRB182598,Victim received fraudulent email/SMS posing as bank and disclosed credentials.,28.72564,76.96009,no,,
CMP-2024-1024,2024-11-24 15:51:06,Surat,KYC Fraud,901836d965965dcd,AXIS784219,Fraudster posing as bank official updated KYC and drained the account.,21.28957,72.77018,no,,
CMP-2020-1025,2020-06-21 08:27:29,Madurai,Loan Fraud,57d724b39a9bfd77,PNB791281,Fraudulent loan approved in victim's name; money diverted to mule account.,9.79072,77.99469,yes,ATM-0012,2020-06-23 06:25:19
CMP-2022-1026,2022-06-23 08:46:51,Mumbai,UPI Fraud,79f2623e4b185326,UNION228643,Unauthorized UPI transaction initiated from victim's account via social engineering.,18.95812,72.81244,no,,
CMP-2019-1027,2019-07-23 06:35:35,Ahmedabad,KYC Fraud,8a28cbb2e3d30368,YESB205561,Fraudster posing as bank official updated KYC and drained the account.,23.01981,72.42799,yes,ATM-0321,2019-07-23 12:05:15
CMP-2023-1028,2023-02-14 22:53:52,Pune,KYC Fraud,fe25ef27450e3eb5,BOB947825,Fraudster posing as bank official updated KYC and drained the account.,18.41873,73.79633,no,,
CMP-2022-1029,2022-12-16 07:53:51,Surat,Investment Scam,123009d971ad6c47,ICICI459462,Victim lured into fake crypto/stock investment platform and lost deposits.,21.31832,72.82627,no,,
CMP-2022-1030,2022-04-12 08:15:00,Delhi,SIM Swap,29d454d735a75cde,PNB227500,SIM swapped without consent; OTPs intercepted and account emptied.,28.61195,76.96137,yes,ATM-0263,2022-04-14 15:02:21
CMP-2020-1031,2020-04-18 22:15:45,Kolkata,UPI Fraud,cd775b0fb44280b8,HDFC443450,Unauthorized UPI transaction initiated from victim's account via social engineering.,22.46417,88.23893,no,,
CMP-2019-1032,2019-10-05 08:05:44,Hyderabad,OTP Scam,0804893eb7053e63,ICICI465484,Victim shared OTP with caller impersonating bank support; funds transferred.,17.44743,78.53228,no,,
CMP-2023-1033,2023-11-08 13:04:22,Pune,SIM Swap,f4b5237e91444c91,AXIS362241,SIM swapped without consent; OTPs intercepted and account emptied.,18.42229,73.91282,no,,
CMP-2020-1034,2020-09-07 20:27:21,Pune,UPI Fraud,709b183a0deb45f3,UNION426720,Unauthorized UPI transaction initiated from victim's account via social engineering.,18.4201,73.76845,no,,
CMP-2021-1035,2021-08-07 17:40:27,Ahmedabad,Loan Fraud,106ad6f40e81711f,PNB955524,Fraudulent loan approved in victim's name; money diverted to mule account.,22.96812,72.45367,yes,ATM-0103,2021-08-09 10:30:30
CMP-2021-1036,2021-03-30 08:20:17,Surat,UPI Fraud,52e9b8c8da48613d,SBIN135399,Unauthorized UPI transaction initiated from victim's account via social engineering.,21.30763,72.75702,yes,ATM-0310,2021-04-01 19:51:34
CMP-2022-1037,2022-11-14 09:49:54,Jaipur,KYC Fraud,2651e8ebdc6794f2,HDFC220219,Fraudster posing as bank official updated KYC and drained the account.,26.81637,75.7341,no,,
CMP-2021-1038,2021-02-22 19:38:15,Mumbai,Debit Card Fraud,a0e6ae28b0ab75a0,KOTAK490032,Card cloned at compromised POS terminal; cash withdrawn from ATM.,18.96951,72.82204,yes,ATM-0353,2021-02-22 20:25:21
CMP-2020-1039,2020-12-21 13:16:04,Ahmedabad,Investment Scam,34155966e013cd01,KOTAK343949,Victim lured into fake crypto/stock investment platform and lost deposits.,23.04099,72.53708,no,,
CMP-2022-1040,2022-03-01 05:33:50,Mumbai,SIM Swap,cd1566c6c395e0af,UNION946648,SIM swapped without consent; OTPs intercepted and account emptied.,19.18397,72.75015,no,,
CMP-2021-1041,2021-07-13 01:18:33,Madurai,Loan Fraud,c4e88d77cd2cb310,KOTAK307775,Fraudulent loan approved in victim's name; money diverted to mule account.,9.83434,78.21062,no,,
CMP-2024-1042,2024-12-09 15:49:00,Pune,UPI Fraud,80fb0e380d80a949,BOB279453,Unauthorized UPI transaction initiated from victim's account via social engineering.,18.55083,73.88405,yes,ATM-0011,2024-12-10 12:20:22
CMP-2022-1043,2022-11-11 06:33:53,Patna,Investment Scam,821783a85ea4e78a,BOB398179,Victim lured into fake crypto/stock investment platform and lost deposits.,25.48342,85.27766,yes,ATM-0274,2022-11-14 00:39:48
CMP-2019-1044,2019-03-27 17:05:56,Surat,Phishing,98b02a085ae8437f,BOB199740,Victim received fraudulent email/SMS posing as bank and disclosed credentials.,21.26916,72.80562,yes,ATM-0163,2019-03-29 23:21:53
CMP-2021-1045,2021-05-27 03:42:24,Jaipur,KYC Fraud,5675511b1bc2f987,UNION149359,Fraudster posing as bank official updated KYC and drained the account.,26.8804,75.84624,no,,
CMP-2024-1046,2024-02-03 10:35:05,Indore,UPI Fraud,7b233bfe45873247,UNION207734,Unauthorized UPI transaction initiated from victim's account via social engineering.,22.57839,75.72205,yes,ATM-0054,2024-02-06 10:07:11
CMP-2024-1047,2024-03-02 07:16:01,Coimbatore,Loan Fraud,6b85b6a1ddd0cb95,SBIN192292,Fraudulent loan approved in victim's name; money diverted to mule account.,10.92415,77.07648,yes,ATM-0276,2024-03-05 06:30:56
CMP-2024-1048,2024-08-08 15:15:32,Patna,Phishing,e1827921277d4abf,HDFC216185,Victim received fraudulent email/SMS posing as bank and disclosed credentials.,25.4585,85.07889,yes,ATM-0353,2024-08-10 11:22:37
CMP-2023-1049,2023-11-16 03:44:20,Hyderabad,Credit Card Fraud,95409e859b164c40,UNION583072,Card details skimmed online; multiple unauthorized international charges.,17.27097,78.4325,yes,ATM-0300,2023-11-18 19:39:37
CMP-2024-1050,2024-10-17 03:32:02,Pune,OTP Scam,b21221930e3f1969,ICICI647108,Victim shared OTP with caller impersonating bank support; funds transferred.,18.52868,73.88007,no,,
CMP-2024-1051,2024-11-09 04:21:34,Kolkata,OTP Scam,6dfb7cc1dad25aa5,ICICI376626,Victim shared OTP with caller impersonating bank support; funds transferred.,22.65246,88.42731,yes,ATM-0125,2024-11-11 03:50:32
CMP-2023-1052,2023-05-30 23:20:49,Bengaluru,UPI Fraud,ad003bd0e6588efd,BOB163194,Unauthorized UPI transaction initiated from victim's account via social engineering.,12.88534,77.64575,no,,
CMP-2021-1053,2021-04-23 16:00:24,Ahmedabad,UPI Fraud,684339d0b8950416,AXIS953536,Unauthorized UPI transaction initiated from victim's account via social engineering.,23.04966,72.57969,no,,
CMP-2023-1054,2023-07-25 05:29:55,Hyderabad,OTP Scam,b701e619aee79991,SBIN988990,Victim shared OTP with caller impersonating bank support; funds transferred.,17.38635,78.61094,yes,ATM-0187,2023-07-26 09:15:36
CMP-2021-1055,2021-09-18 06:40:43,Lucknow,SIM Swap,86992f133cbb99b6,YESB297083,SIM swapped without consent; OTPs intercepted and account emptied.,26.71729,80.92313,no,,
CMP-2024-1056,2024-09-15 17:23:30,Lucknow,UPI Fraud,318c51dde29f7fb8,BOB212379,Unauthorized UPI transaction initiated from victim's account via social engineering.,26.92021,80.86837,no,,
CMP-2020-1057,2020-02-14 18:46:23,Chennai,OTP Scam,afc179aa51191a12,CNRB574628,Victim shared OTP with caller impersonating bank support; funds transferred.,13.03829,80.1562,no,,
CMP-2021-1058,2021-02-15 13:10:50,Bengaluru,Credit Card Fraud,1b81f395c96be00e,CNRB551777,Card details skimmed online; multiple unauthorized international charges.,12.97398,77.46055,yes,ATM-0051,2021-02-15 16:43:05
CMP-2021-1059,2021-04-18 02:33:52,Indore,Loan Fraud,d5ae2906b8f8a555,PNB298652,Fraudulent loan approved in victim's name; money diverted to mule account.,22.69041,75.88591,no,,
CMP-2021-1060,2021-12-17 12:18:56,Pune,UPI Fraud,e6eb9a8513c925ec,HDFC777741,Unauthorized UPI transaction initiated from victim's account via social engineering.,18.44508,73.74002,yes,ATM-0019,2021-12-19 05:43:56
CMP-2020-1061,2020-06-07 03:19:51,Jaipur,UPI Fraud,840e14d775e384cf,AXIS750348,Unauthorized UPI transaction initiated from victim's account via social engineering.,26.97225,75.75867,yes,ATM-0113,2020-06-09 08:10:24
CMP-2024-1062,2024-04-11 01:04:58,Hyderabad,OTP Scam,2dd0dbf76872bf35,SBIN923895,Victim shared OTP with caller impersonating bank support; funds transferred.,17.29607,78.52777,no,,
CMP-2020-1063,2020-09-22 23:04:06,Chennai,UPI Fraud,7fba3bbefc42bbb3,CNRB834497,Unauthorized UPI transaction initiated from victim's account via social engineering.,13.11934,80.34243,no,,
CMP-2023-1064,2023-02-16 06:25:20,Delhi,KYC Fraud,80174b29bafd3976,ICICI274740,Fraudster posing as bank official updated KYC and drained the account.,28.6103,77.22246,yes,ATM-0007,2023-02-18 06:22:36
CMP-2021-1065,2021-07-26 13:52:45,Chennai,Credit Card Fraud,569519283bdb6051,ICICI279018,Card details skimmed online; multiple unauthorized international charges.,13.13646,80.37663,no,,
CMP-2024-1066,2024-10-25 06:22:18,Lucknow,Phishing,87df95f8129ccbcc,AXIS595523,Victim received fraudulent email/SMS posing as bank and disclosed credentials.,26.72952,81.04188,no,,
CMP-2024-1067,2024-12-09 23:52:57,Patna,Debit Card Fraud,c405bb503b21206f,CNRB275431,Card cloned at compromised POS terminal; cash withdrawn from ATM.,25.6706,85.22018,yes,ATM-0377,2024-12-11 00:03:04
CMP-2021-1068,2021-12-11 00:57:45,Kolkata,SIM Swap,de86b24e8e48b099,BOB365852,SIM swapped without consent; OTPs intercepted and account emptied.,22.53189,88.21797,yes,ATM-0364,2021-12-12 00:59:30
CMP-2022-1069,2022-02-08 13:37:41,Surat,Investment Scam,69292e7c8116f123,ICICI383049,Victim lured into fake crypto/stock investment platform and lost deposits.,21.22594,72.89956,yes,ATM-0211,2022-02-11 03:16:45
CMP-2022-1070,2022-12-15 16:08:59,Delhi,KYC Fraud,c4bef969cafeb67f,HDFC356238,Fraudster posing as bank official updated KYC and drained the account.,28.72738,77.16124,yes,ATM-0106,2022-12-17 21:44:38
CMP-2020-1071,2020-02-29 16:59:37,Pune,UPI Fraud,e82d7a28ab9198e1,CNRB571093,Unauthorized UPI transaction initiated from victim's account via social engineering.,18.6666,73.96953,yes,ATM-0348,2020-03-01 18:06:37
CMP-2020-1072,2020-12-26 15:35:35,Lucknow,Loan Fraud,07c6a522fee83918,PNB299829,Fraudulent loan approved in victim's name; money diverted to mule account.,26.70903,80.95222,yes,ATM-0314,2020-12-27 00:26:46
CMP-2023-1073,2023-10-09 13:47:07,Lucknow,KYC Fraud,5ed58aa8138a7285,ICICI108739,Fraudster posing as bank official updated KYC and drained the account.,26.84638,81.00186,no,,
CMP-2019-1074,2019-11-26 03:34:33,Hyderabad,Investment Scam,9062a7e74f21b0fe,SBIN418395,Victim lured into fake crypto/stock investment platform and lost deposits.,17.38105,78.35608,yes,ATM-0233,2019-11-26 06:31:28
CMP-2020-1075,2020-09-12 02:10:53,Lucknow,UPI Fraud,af81007f12817e95,BOB420677,Unauthorized UPI transaction initiated from victim's account via social engineering.,26.69823,80.90188,no,,
CMP-2019-1076,2019-04-20 08:02:57,Delhi,KYC Fraud,d29f7be3f20c023d,CNRB797644,Fraudster posing as bank official updated KYC and drained the account.,28.84166,77.12072,no,,
CMP-2023-1077,2023-04-12 14:45:22,Delhi,Debit Card Fraud,d58b50dee8c2746d,UNION184638,Card cloned at compromised POS terminal; cash withdrawn from ATM.,28.64134,76.96214,no,,
CMP-2020-1078,2020-06-28 23:08:22,Surat,Loan Fraud,1df1900296d3bbc2,YESB202905,Fraudulent loan approved in victim's name; money diverted to mule account.,21.28811,72.95716,no,,
CMP-2020-1079,2020-01-15 16:54:38,Pune,KYC Fraud,b570303a9819d8ae,UNION245936,Fraudster posing as bank official updated KYC and drained the account.,18.5754,73.76655,yes,ATM-0284,2020-01-16 07:16:35
